Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster
1752,0,0.433773704,0.470453554,0.475935543,0.60800098,0.60800098,0.998841986,0.797203392,0.809140713,0.303465068,0.781384992,0.000357895,0.000352644,0.475321037,0.0,0.0,0.181618979,0.181618979,0.181618979,0.196464026,0.321991936,0.022535808,0.082729419,0.155607441,0.022031244,0.847263467,0.685901342,0.685901342,0.217162305,477000000.0,0.00041297,0.263080557,0.384505048,0.038166496,0.024518801,0.630612252,0.001162695,0.033255737,0.966744263,0.006135547,0.369637181,0.005365848,0.082726725,0.154596184,0.398441634,0.130434783,0.001073316,0.005891972,7200000000.0,0.000425152,0.025645161,0.016785394,0.385303363,0.005045515,0.891924018,0.427372621,0.609472642,0.309948955,0.025819882,0.053679231,0.030229064,0.373989467,0.277168897,0.032209443,0.793565659,0.738523068,0.32707774,0.0,0.932212924,0.002130475,0.068458039,0.000160821,0.00011473,0.59401579,0.000229491,0.671569225,0.177130835,0.793565659,0.32707774,0.110933234,0.637561047,0.4555346,0.604013407,0.313999758,0.007594885,0,0.756083222,0.000505527,0.623926402,0.60799641,0.837950165,0.275622587,0.026791157,0.565158396,1,0.113071162,2
1753,0,0.496758153,0.556912342,0.549065796,0.617903112,0.617903112,0.998993815,0.797456555,0.809379104,0.303589785,0.781642396,0.000364949,0.000203063,0.466931716,0.0,0.0,0.174118242,0.174118242,0.174118242,0.220856576,0.3195869,0.018603385,0.098037619,0.174964224,0.02205302,0.847953422,0.689293074,0.689293074,0.217580712,5640000000.0,0.000436876,0.263743385,0.372759957,0.037941847,0.034714849,0.630612252,0.001398882,0.039120839,0.960879161,0.006362131,0.369637181,0.005365848,0.098026284,0.174014026,0.396730808,0.130434783,0.001481136,0.004266983,0.000151139,0.000465246,0.025806452,0.016021621,0.393704349,0.004358153,0.935815715,0.766828008,0.80167197,0.630778353,0.034906086,0.082793505,0.04003873,0.355806871,0.277024484,0.008179884,0.908629275,0.740770295,0.327397669,0.0,0.936732647,0.002278839,0.056577825,0.000232525,0.000228074,0.594056907,0.000501128,0.671542185,0.149376443,0.908629275,0.327397669,0.110933234,0.593892225,0.42970344,0.585272614,0.3092748,0.007641317,0,0.812144359,0.000414406,0.624071743,0.617903499,0.840908551,0.275793401,0.026791157,0.565158396,1,0.097275775,2
1756,0,0.480622045,0.543556476,0.532469618,0.603900316,0.603900316,0.998990117,0.79742363,0.809385354,0.303539995,0.781597483,0.000143967,0.0,0.46760776,710000000.0,0.150521308,0.181534701,0.181534701,0.181534701,0.218020233,0.323442032,0.024078527,0.098526179,0.173683814,0.022099307,0.848009536,0.689381021,0.68935788,0.217588945,6370000000.0,0.000457813,0.263937649,0.38296822,0.016293865,0.013822433,0.630634512,0.003213599,0.076790519,0.923209481,0.005621727,0.370366353,0.005365848,0.098498543,0.172732071,0.397667274,0.130434783,0.001507512,0.004192693,0.000153432,0.000286713,0.028548387,0.01068108,0.392980711,0.004703216,0.863427662,0.57462889,0.653934071,0.257405075,0.013834128,0.017939589,0.07582783,0.357815064,0.277100487,0.006701512,0.917361917,0.738230577,0.328885893,0.0,0.943051861,0.002362238,0.02179809,0.000195906,0.000176658,0.594004989,0.000213212,0.671582767,0.231935176,0.917361917,0.328885893,0.110933234,0.659282551,0.464560283,0.608363516,0.316631514,0.018003843,0,0.812830944,0.001450478,0.624238177,0.603899532,0.841099638,0.277109701,0.026797021,0.565186203,1,0.050094454,2
1759,0,0.509043046,0.582588312,0.565340757,0.597320515,0.597320515,0.998979371,0.79742944,0.809353325,0.303572624,0.781614185,4910000000.0,2160000000.0,0.455246052,0.0,0.0,0.174834605,0.174834605,0.174834605,0.225016545,0.311770531,0.047869686,0.099421871,0.179031408,0.022503613,0.848238298,0.690296262,0.690296262,0.217695265,0.000146176,0.00091358,0.26564717,0.364340002,0.016685127,0.013981512,0.630612252,0.003096873,0.074704477,0.925295523,0.069135919,0.369637181,0.005365848,0.099377921,0.177475304,0.402105776,0.3988006,0.001004332,0.006302702,0.00461193,0.038423277,0.073387097,0.103356198,0.398407996,0.000283289,0.874795217,0.728589989,0.71049132,0.151256073,0.016526359,0.009939548,0.080450078,0.322222829,0.276988637,0.00076266,1.0,0.738801541,0.329023947,0.0,0.926466889,0.002426323,0.019819559,8530000000.0,9360000000.0,0.593958169,5490000000.0,0.671589269,0.003292555,1.0,0.329023947,0.110933234,0.703380677,0.47932819,0.518720845,0.322129514,0.017582389,0,0.818736111,0.000648834,0.624508196,0.597318881,0.841456831,0.277025331,0.026791157,0.565158396,1,0.051529241,2
1761,0,0.529615366,0.583296991,0.582365223,0.625643206,0.625643206,0.999101967,0.797579678,0.809494199,0.303578667,0.781765764,0.000380907,0.000439744,0.479951016,0.0,0.002429396,0.192575113,0.192575113,0.192575113,0.23324194,0.330374195,0.020977963,0.109030209,0.185056865,0.022067764,0.847976432,0.6892446,0.6892446,0.217575505,5320000000.0,0.000413469,0.263054914,0.375908126,0.015063916,0.01261343,0.630623896,0.001760913,0.047616168,0.952383832,0.0063445,0.369637181,0.005365848,0.108806814,0.18383229,0.396101138,0.100449775,0.001160561,0.005447085,0.000139101,0.000378249,0.021935484,0.021197656,0.401913118,0.007127255,0.818838843,0.378675399,0.413318903,0.245621843,0.013353981,0.02492269,0.051933376,0.395542189,0.277076274,0.004767597,0.984522315,0.735290669,0.327814828,0.0,0.946561666,0.002351857,0.04649568,0.000147636,0.00014021,0.593980926,0.00024674,0.671561912,0.146029134,0.984522315,0.327814828,0.110933234,0.629554757,0.45252818,0.654319021,0.313073964,0.019468731,0,0.829134762,0.006198334,0.623888709,0.625638438,0.841879958,0.276056011,0.02679479,0.565175662,1,0.080648084,2
1764,0,0.45142105,0.512211077,0.501579314,0.593645051,0.593645051,0.998921482,0.797345883,0.809272863,0.303547729,0.78151243,4810000000.0,441000000.0,0.46669183,0.0,0.0,0.166280393,0.166280393,0.166280393,0.208754845,0.319728372,0.024456645,0.090709226,0.166905174,0.021970844,0.84802177,0.689358024,0.689358024,0.217576584,670000000.0,0.000438973,0.263873931,0.379494058,0.021941897,0.014834302,0.630578691,0.002515069,0.063639387,0.936360613,0.005500454,0.369637181,0.005365848,0.090722556,0.165937712,0.398795321,0.196401799,0.001803739,0.003505296,0.000164514,0.000336641,0.035322581,0.01868014,0.389498202,0.006811847,0.861730551,0.423243694,0.557626427,0.13293745,0.016085037,0.01453573,0.048158699,0.351778258,0.277162488,0.015467105,0.693584937,0.737786737,0.327800787,0.0,0.914115933,0.002113815,0.015782422,0.000106934,8370000000.0,0.593974845,7460000000.0,0.671587323,0.283680461,0.693584937,0.327800787,0.110933234,0.6775903,0.472639169,0.58835625,0.318698254,0.013355564,0,0.785210358,0.000623245,0.625668455,0.593643127,0.839404239,0.276602855,0.026780309,0.565106134,1,0.060608898,2
1766,0,0.522449179,0.560019625,0.570747899,0.619755257,0.619755257,0.999032523,0.797447286,0.809370121,0.303492622,0.781631027,0.000355929,0.000373867,0.468855842,0.0,0.0,0.199865155,0.199865155,0.199865155,0.225016545,0.326165382,0.035769923,0.107157398,0.179332681,0.02210988,0.848014818,0.689391322,0.689391322,0.217592363,745000000.0,0.000497391,0.26415367,0.387392422,0.02245422,0.018286635,0.630612252,0.002466738,0.06270218,0.93729782,0.009646575,0.369637181,0.005365848,0.107064341,0.177543172,0.398621157,0.164917541,0.001286356,0.004913392,0.000120758,0.002252094,0.032419355,0.021694109,0.397130323,0.001566231,0.912527637,0.720597279,0.808244685,0.542408921,0.019299917,0.042022871,0.068164692,0.363078051,0.277074679,0.008491864,1.0,0.7404339,0.328465504,0.0,0.940226603,0.002269237,0.07047828,0.000203255,0.000185862,0.594023413,0.000376932,0.671581773,0.045330991,1.0,0.328465504,0.110933234,0.660571161,0.466174381,0.611856085,0.316660763,0.013048156,0,0.812162698,0.000597236,0.624007594,0.619750907,0.840996725,0.276567973,0.026791157,0.565158396,1,0.061540293,2
1767,0,0.484960757,0.538323157,0.5419455,0.615582525,0.615582525,0.998994508,0.797403986,0.809342259,0.303496489,0.781603518,0.00032702,0.000149411,0.473680414,0.00020202,0.0,0.185369348,0.185369348,0.185369348,0.216602061,0.3250336,0.012356882,0.097141927,0.170972358,0.022097759,0.847953928,0.689254526,0.689254526,0.217576862,6850000000.0,0.000437725,0.263869268,0.383396669,0.016858606,0.010058803,0.630951973,0.002011691,0.053209179,0.946790821,0.005250399,0.370855076,0.005365848,0.09713062,0.170009803,0.398106704,0.071964018,0.000799408,0.007902928,336000000.0,8470000000.0,0.017903226,0.008806897,0.392924176,0.013908039,0.829768618,0.284486448,0.447982084,0.182906082,0.01037936,0.019147108,0.05032373,0.372468354,0.277278392,0.017074532,0.859759023,0.735920219,0.327800616,0.00093591,0.948585216,0.002253733,0.029043731,0.000258181,0.000166104,0.594034015,0.000285016,0.671627284,0.442048282,0.859759023,0.327800616,0.111418456,0.688581284,0.480071053,0.62216671,0.319776032,0.017401503,0,0.799990774,0.000651082,0.623942024,0.615583393,0.840269453,0.276238258,0.026968257,0.56588164,1,0.072405705,2
1773,0,0.534441574,0.591201483,0.576262113,0.608282045,0.608044221,0.999084866,0.797614955,0.809477534,0.303676071,0.781745975,0.000115752,2190000000.0,0.46347433,0.0,0.230387691,0.214023851,0.214023851,0.214023851,0.243641864,0.320365,0.036117791,0.116114323,0.2004971,0.022102784,0.848045604,0.689473584,0.689473584,0.21760179,7590000000.0,0.000473335,0.264152893,0.37403599,0.015614928,0.011490517,0.630612252,0.003814552,0.086948635,0.913051365,0.007210237,0.370180705,0.006081822,0.116086114,0.199532464,0.402981955,0.127436282,0.000574194,0.011006887,7620000000.0,0.000733046,0.028225806,0.026535258,0.402919427,0.004463607,0.841839875,0.418168377,0.541726452,0.037387009,0.011659352,0.003010078,0.065575557,0.345078997,0.277186753,0.010562557,0.701896676,0.737269546,0.328633611,0.0,0.952524619,0.002560199,0.017200233,0.000178051,0.000140532,0.593995204,3410000000.0,0.671572916,0.080361299,0.701896676,0.328633611,0.110933234,0.64380501,0.459526059,0.577275062,0.314682162,0.018784489,0,0.82920964,0.004377609,0.624137222,0.608278818,0.842228043,0.277545746,0.026791157,0.565158396,1,0.044026314,2
1775,0,0.483498269,0.54186655,0.529899888,0.611366552,0.611337725,0.999027323,0.797508018,0.809378974,0.303609604,0.781659799,0.000226069,5540000000.0,0.467908038,0.000348035,0.405101731,0.190046774,0.190046774,0.190046774,0.218209322,0.321815095,0.008832827,0.097956192,0.173985087,0.022121732,0.848069709,0.690083495,0.690083495,0.217653019,6910000000.0,0.000466722,0.264062755,0.382642226,0.011664862,0.010333293,0.631381077,0.002381929,0.060978928,0.939021072,0.007350309,0.371281172,0.006979989,0.097920433,0.173018626,0.395354913,0.046476762,0.000596512,0.010587617,0.00048074,0.000239053,0.015322581,0.013897742,0.395015943,0.006695134,0.790541073,0.300006587,0.298737192,0.143299128,0.011359565,0.015567606,0.048474548,0.354978024,0.277013622,0.001143657,0.727340497,0.734004034,0.327792861,0.001171059,0.933599293,0.002297479,0.013399343,0.00027067,0.000278417,0.594008492,0.000347467,0.671582825,0.08666828,0.727340497,0.327792861,0.111354642,0.64854619,0.461528673,0.594000475,0.315228292,0.025084004,0,0.801243487,0.000984911,0.624128005,0.611366381,0.840350362,0.276506775,0.026962257,0.565860553,1,0.063260358,2
1776,0,0.495051918,0.540449193,0.535949462,0.604253448,0.604030038,0.999031599,0.79742363,0.809326114,0.303453225,0.781586115,0.000104535,1580000000.0,0.458658145,0.00019702,0.535378075,0.180860478,0.180860478,0.180860478,0.217358419,0.314387777,0.030506526,0.105284586,0.174738269,0.022138689,0.84808766,0.689338865,0.689338865,0.21759452,7350000000.0,0.000442192,0.264009138,0.369397563,0.012935997,0.011376978,0.630894782,0.003737039,0.085678871,0.914321129,0.006552898,0.37094119,0.00714573,0.105273014,0.173742553,0.400038584,0.169415292,0.00100839,0.006271108,0.000294635,0.000891154,0.033387097,0.015713174,0.395649126,0.002659828,0.840972579,0.57033672,0.618064641,0.048146568,0.011555924,0.002830307,0.089987873,0.332615007,0.277083508,0.003916897,0.981240363,0.737186954,0.329526904,0.0,0.933688986,0.002263559,0.026015839,0.00014698,0.000140552,0.593973388,3240000000.0,0.671573474,0.109771726,0.981240363,0.329526904,0.110933234,0.645192565,0.459933772,0.541795064,0.314864058,0.02264664,0,0.801065714,0.00237369,0.62428882,0.604249757,0.840374878,0.277489067,0.026832285,0.565347159,1,0.0447085,2
1777,0,0.564227563,0.626580898,0.614326249,0.606494761,0.606494761,0.999069614,0.797621319,0.809507479,0.303719094,0.781778817,0.000106154,2820000000.0,0.464511042,0.000544054,0.117522016,0.189878218,0.189878218,0.189878218,0.247896379,0.321567518,0.035089311,0.113020112,0.200421782,0.022060859,0.847991667,0.689454338,0.689454338,0.217600463,8220000000.0,0.00049245,0.26418553,0.376355203,0.010843024,0.00776619,0.630720127,0.004320667,0.094809082,0.905190918,0.00536942,0.372572878,0.005365848,0.113000147,0.199457055,0.401987881,0.167916042,0.00077506,0.008165078,0.000144833,0.000284443,0.035483871,0.037783294,0.405655684,0.019376527,0.808595183,0.353242327,0.475181891,0.054194212,0.00782,0.003476965,0.082412659,0.348312633,0.277297662,0.008157944,0.813616647,0.735452167,0.329383687,0.00299658,0.951698683,0.002632502,0.021314037,0.000116922,8930000000.0,0.593954438,3850000000.0,0.671569541,0.314960302,0.813616647,0.329383687,0.112917048,0.637910378,0.457947066,0.588458611,0.313876113,0.026955614,0,0.84618745,0.001172545,0.62388118,0.606494,0.843472615,0.277912449,0.02681338,0.565262177,1,0.04019098,2
1779,0,0.467508409,0.513682948,0.507039991,0.603785007,0.603785007,0.998947943,0.797365251,0.809276118,0.303526218,0.781529834,0.000184325,362000000.0,0.460089077,0.0,0.0,0.178584973,0.178584973,0.178584973,0.209416659,0.31608545,0.032835731,0.09323345,0.168185584,0.022082446,0.848078673,0.689431919,0.689390571,0.217590199,5640000000.0,0.000435404,0.263989712,0.373458515,0.01556563,0.005605206,0.630612252,0.003664998,0.084499803,0.915500197,0.010871376,0.369637181,0.00644377,0.093262983,0.167212126,0.397261338,0.172413793,0.001071287,0.005906488,0.143458395,0.002281597,0.035967742,0.004935153,0.391725651,0.000222318,0.87565568,0.778876038,0.746301533,0.084886192,0.015700366,0.004962994,0.090481129,0.336758597,0.27697499,641000000.0,1.0,0.739168032,0.329526532,0.0,0.932284373,0.002192413,0.041558553,0.00015804,0.00017156,0.593986699,5060000000.0,0.671559137,0.032943649,1.0,0.329526532,0.110933234,0.614378665,0.450847866,0.553675324,0.310830021,0.018843785,0,0.786814539,0.000186825,0.624122588,0.603781173,0.839446423,0.277436941,0.026791157,0.565158396,1,0.045360662,2
1780,0,0.514356749,0.567542521,0.568499384,0.619048992,0.619012958,0.999042922,0.797514658,0.809423111,0.303588335,0.781697273,0.000333611,6110000000.0,0.467881197,0.0,0.082700678,0.173823269,0.173823269,0.173823269,0.223787463,0.320294263,0.015865814,0.101294683,0.177600362,0.022124229,0.853750294,0.690282672,0.690282672,0.217704855,6810000000.0,0.000467121,0.264735685,0.381105398,0.024409284,0.016568578,0.630612252,0.002010779,0.053178946,0.946821054,0.005414498,0.369637181,0.005711343,0.101266957,0.176645803,0.399013696,0.113943028,0.000817668,0.007734708,5850000000.0,0.000164917,0.024193548,0.010310944,0.394755885,0.007702679,0.866341957,0.425891831,0.558992468,0.135164532,0.01795466,0.016378969,0.043408398,0.355177479,0.277153636,0.017009363,0.740833588,0.737768205,0.327577382,0.0,0.938366044,0.002310968,0.044546008,0.000198533,0.000154315,0.594024243,0.000132365,0.671590008,0.332826883,0.740833588,0.327577382,0.110933234,0.666326789,0.469938056,0.590839732,0.317236059,0.01199172,0,0.817078702,0.00058918,0.623964581,0.619047182,0.841238222,0.276237378,0.026791157,0.565158396,1,0.072440878,2
1781,0,0.58172866,0.631214566,0.620429359,0.617326569,0.617326569,0.999249636,0.797721062,0.809562292,0.30351655,0.781832993,9960000000.0,2330000000.0,0.492997157,0.002286229,0.206194959,0.19021533,0.19021533,0.19021533,0.243830954,0.335608686,0.024592767,0.128328312,0.200120509,0.022113198,0.848068744,0.68947191,0.68947191,0.217600894,7330000000.0,0.000482318,0.264243809,0.397153608,0.025911932,0.022063989,0.630612594,0.001561203,0.042990598,0.957009402,0.006139329,0.369637181,0.005365848,0.128299705,0.1991705,0.396957221,0.140929535,0.00102665,0.006164369,0.00016203,0.000394135,0.027096774,0.018803519,0.41004274,0.005952883,0.881503768,0.561753815,0.620891667,0.448352833,0.022594889,0.051952424,0.045417255,0.430450249,0.277061475,0.008911145,0.945292394,0.738270319,0.327583135,0.0,0.954629222,0.0027259,0.019278977,0.000181351,0.000168895,0.594017372,0.000363959,0.671654145,0.170153823,0.945292394,0.327583135,0.110933234,0.773373093,0.531470982,0.698397504,0.328857204,0.011287021,0,0.851935699,0.001350267,0.624850578,0.617321884,0.843087812,0.275911539,0.026791208,0.565158638,1,0.088917189,2
1786,0,0.530785356,0.588802878,0.568874137,0.631855461,0.633433748,0.999373272,0.797859956,0.809641062,0.303500598,0.781890116,0.00023428,0.00024517,0.499960578,0.0220022,0.263184533,0.19308078,0.19308078,0.19308078,0.230972866,0.326731273,0.011434276,0.117172869,0.189651277,0.022090315,0.848035605,0.689327901,0.689327901,0.217585354,6070000000.0,0.000435529,0.263658686,0.376718453,0.077633455,0.073107861,0.630612252,0.000848084,0.025002267,0.974997733,0.006844276,0.369637181,0.005365848,0.116403667,0.188032577,0.395939032,0.062968516,0.000689844,0.009170129,0.000112733,0.000303356,0.016290323,0.014773145,0.412247575,0.007031502,0.951188059,0.783786942,0.789633177,0.332234208,0.073972027,0.090207388,0.019108547,0.416000396,0.277001347,0.009780601,0.644910849,0.741009558,0.326728394,0.0,0.949116677,0.002521466,0.020426022,0.000508333,0.000511647,0.594245394,0.000566316,0.671574185,0.121831125,0.644910849,0.326728394,0.110933234,0.644361776,0.460552374,0.634237047,0.314712809,0.003595057,0,0.830813599,0.004247738,0.625028801,0.63185505,0.841812927,0.275394442,0.026791188,0.565158545,1,0.145970105,2
1787,0,0.493491932,0.548353685,0.536163606,0.597068277,0.596880901,0.998925873,0.797574698,0.80941543,0.303938315,0.781669203,9560000000.0,2430000000.0,0.540066933,0.000215022,0.443364713,0.175340272,0.175340272,0.175340272,0.218398412,0.326802009,0.008560582,0.093803436,0.175943361,0.022041753,0.847377624,0.689814635,0.689861869,0.21757736,5940000000.0,0.000457539,0.264589598,0.392440669,0.054182046,0.050488654,0.630979028,0.001791007,0.048311516,0.951688484,0.006470946,0.370987043,0.005365848,0.093792239,0.174949099,0.395246395,0.056971514,0.000525499,0.012018769,0.000537106,0.000198959,0.016774194,0.021141842,0.389486895,0.013136836,0.83322095,0.329776481,0.334224294,0.167751922,0.051393941,0.074334296,0.011523515,0.393210008,0.277005185,0.007535031,0.20975941,0.736012732,0.326541376,0.007274937,0.934857274,0.002449406,0.008194645,0.000226244,0.000229446,0.594061362,0.00030781,0.6716443,0.147747839,0.20975941,0.326541376,0.113706553,0.693695994,0.484546872,0.651647047,0.32024618,0.00527317,0,0.806479028,0.000732959,0.626301816,0.597066281,0.840625633,0.276078134,0.026848322,0.565416984,1,0.079532809,2
1792,0,0.513528007,0.564653293,0.558755822,0.609233342,0.609586474,0.999045811,0.79748865,0.809388218,0.303537094,0.781656712,0.000179468,6660000000.0,0.477020374,0.0,0.206296184,0.182293203,0.182293203,0.182293203,0.226623806,0.332001132,0.029583919,0.106913118,0.181516909,0.022057366,0.847988031,0.689291084,0.689291084,0.2175804,5380000000.0,0.000436627,0.263633821,0.389385641,0.017444563,0.013883569,0.630612252,0.003117847,0.075067267,0.924932733,0.005805431,0.369637181,0.005801526,0.106714218,0.180325767,0.398990921,0.149925037,0.000886653,0.007139533,0.000139865,0.000405483,0.031774194,0.014817208,0.39613532,0.004471699,0.872151869,0.598095335,0.678211801,0.324481306,0.014856442,0.023325399,0.073501898,0.38336553,0.277093507,0.007032259,0.908470559,0.738666092,0.328782495,0.0,0.938453736,0.002332622,0.035552916,0.000163815,0.000148867,0.593994225,0.000219829,0.671610601,0.194332104,0.908470559,0.328782495,0.110933234,0.716075107,0.483428046,0.67127265,0.323732728,0.016816951,0,0.817319779,0.00253241,0.624089777,0.609230239,0.841370962,0.277039983,0.026791157,0.565158396,1,0.0512727,2
1796,0,0.485058256,0.572503271,0.536431286,0.609442338,0.609442338,0.999013458,0.797663789,0.809555652,0.303910761,0.781713694,0.000209533,0.0,0.511996846,0.0,0.069035327,0.314567443,0.314567443,0.314567443,0.228136523,0.328039895,0.020584721,0.100236137,0.190931686,0.022068918,0.847981055,0.68943189,0.68943189,0.217581754,0.000151809,0.000742044,0.264047991,0.377817518,0.152793283,0.145349831,0.630612252,6470000000.0,0.002086042,0.997913958,0.016150029,0.369637181,0.005365848,0.100249157,0.190008295,0.394363518,0.059970015,0.001677944,0.0037683,0.000149419,0.000944109,0.015645161,0.049583596,0.400669365,0.006808379,0.889698475,0.529834042,0.522944712,0.157859101,0.148477785,0.126562533,0.006155256,0.492443655,0.276989988,0.011441809,0.998963003,0.737733195,0.326338814,0.0,0.937414291,0.002520939,0.010657996,0.000482722,0.000496392,0.594242652,0.000384693,0.671612901,0.024585489,0.998963003,0.326338814,0.110933234,0.664484985,0.54643054,0.595496721,0.316601065,0.001681006,0,0.814109768,0.004171846,0.625060096,0.609440063,0.840892003,0.274826388,0.026791188,0.565158547,1,0.677340241,2
1797,0,0.550675182,0.578499782,0.599389689,0.612757463,0.612757463,0.999189205,0.797560726,0.809474018,0.303363071,0.781788361,8680000000.0,1550000000.0,0.483455374,0.000439044,0.017106995,0.175719523,0.175719523,0.175719523,0.231351045,0.328959468,0.016939668,0.113264392,0.180914363,0.022180614,0.848203241,0.689760823,0.689760823,0.217651021,6380000000.0,0.000478925,0.264249248,0.391546515,0.017494485,0.01557792,0.631128683,0.004843196,0.102336971,0.897663029,0.005169643,0.374068126,0.005365848,0.113211849,0.179971345,0.399135611,0.091454273,0.000470717,0.013407225,0.003594275,8320000000.0,0.025,0.004612018,0.395445603,0.00686568,0.818400505,0.386865561,0.374961394,0.038962838,0.017429583,0.005038477,0.04064693,0.365596077,0.276983614,0.000521078,0.366345533,0.736208586,0.327821809,0.017923957,0.941564105,0.00245803,0.018661799,0.00016057,0.00017215,0.593992899,4650000000.0,0.671582052,0.543940906,0.366345533,0.327821809,0.120694988,0.65350513,0.461874484,0.648275624,0.316076426,0.016768673,0,0.820870064,0.000510121,0.622474179,0.612756175,0.84180849,0.278291306,0.026967865,0.565880268,1,0.037046872,2
1803,0,0.514502998,0.583242477,0.565929654,0.601111287,0.601111287,0.999029057,0.797549105,0.809449541,0.303677763,0.781718747,604000.0,3970000000.0,0.460813769,0.000354035,0.105476263,0.229910244,0.229910244,0.229910244,0.25545996,0.31608545,0.059697203,0.114241511,0.206748512,0.022116944,0.848150209,0.689362352,0.689362006,0.217590179,5950000000.0,0.000466547,0.263838186,0.365848888,0.019684806,0.017865542,0.630654375,0.006909602,0.127339239,0.872660761,0.048595554,0.372360389,0.005365848,0.114229648,0.205338964,0.401242995,0.130434783,0.000933318,0.006777476,0.000280877,0.002360273,0.035645161,0.104040656,0.415662242,0.000882236,0.916635304,0.847008112,0.875072801,0.387069515,0.018380325,0.024343863,0.084079568,0.339569097,0.277027393,0.003719864,0.62124317,0.743962476,0.330075354,0.005018055,0.946272536,0.002762728,0.010101675,0.000258776,0.000256365,0.594043953,0.000311805,0.671537731,0.004593255,0.62124317,0.330075354,0.118169262,0.587414943,0.448216842,0.560091238,0.305476832,0.014897771,0,0.827469153,0.010485645,0.625478365,0.601111135,0.842604615,0.279790137,0.026802874,0.565213654,1,0.029179846,2
1805,0,0.50519183,0.570213694,0.556025483,0.604729097,0.604729097,0.999047429,0.797471911,0.80938965,0.303504465,0.781638045,9990000000.0,6520000000.0,0.471737836,0.00039604,0.042514425,0.193712865,0.193712865,0.193712865,0.225394724,0.328641154,0.033349971,0.108704503,0.181215636,0.022129333,0.848071108,0.689537149,0.689537149,0.217599421,7480000000.0,0.00048399,0.264165326,0.390168027,0.021568107,0.013313379,0.630761907,0.002717515,0.067630075,0.932369925,0.011549155,0.370019661,0.005365848,0.108684678,0.180001508,0.405306375,0.164917541,0.000651294,0.009714922,5620000000.0,0.002454079,0.032419355,0.097680772,0.420207594,0.005032044,0.911596832,0.540226178,0.816161197,0.112670573,0.013771658,0.008308565,0.071639001,0.371071316,0.277229149,0.020472644,0.978387035,0.740566284,0.328633897,0.000152546,0.938720512,0.002397187,0.021567103,0.000206461,0.000138127,0.59402332,7870000000.0,0.671576657,0.032188452,0.978387035,0.328633897,0.111085273,0.651005815,0.462217216,0.633432148,0.315545635,0.013589057,0,0.817065686,0.002804735,0.624377475,0.604729275,0.841312612,0.27674987,0.026836922,0.565367554,1,0.057028581,2
